1150,320,2300,1024,512
780,230,1560,1024,1024
860,340,1720,512,2048
1420,170,2840,1024,512
1850,290,3700,32,4096
340,75,680,32,4096
1110,190,2220,128,512
460,150,920,32,4096
1370,410,2740,1024,4096
1860,350,3720,32,2048
720,240,1440,256,2048
1970,320,3940,256,2048
700,140,1400,64,512
1430,450,2860,1024,1024
430,135,860,256,4096
480,170,960,32,1024
1930,400,3860,1024,1024
760,195,1520,256,4096
1620,180,3240,32,512
280,85,560,1024,1024
1280,430,2560,32,2048
1520,120,3040,128,4096
1530,180,3060,32,512
1970,490,3940,256,4096
530,180,1060,512,4096
1510,180,3020,32,2048
1710,50,3420,1024,2048
270,95,540,128,512
500,150,1000,256,512
1940,210,3880,256,4096
600,230,1200,1024,512
630,160,1260,64,4096
720,150,1440,32,1024
1550,380,3100,64,4096
1620,190,3240,32,4096
320,77,640,1024,512
940,205,1880,256,2048
380,50,760,128,2048
570,115,1140,32,512
320,95,640,256,512
1140,235,2280,512,4096
1310,460,2620,64,4096
760,215,1520,512,2048
1140,120,2280,64,1024
990,230,1980,256,1024
1090,150,2180,1024,4096
2000,480,4000,1024,512
1200,290,2400,256,2048
850,250,1700,512,1024
850,280,1700,512,4096
1730,290,3460,512,4096
960,100,1920,1024,1024
1590,240,3180,64,1024
350,85,700,32,2048
1800,380,3600,256,4096
1650,90,3300,1024,2048
1600,170,3200,256,4096
350,90,700,64,2048
1400,230,2800,64,512
270,80,540,512,512
1260,260,2520,64,512
1980,350,3960,512,1024
1460,210,2920,32,2048
1630,210,3260,256,512
940,100,1880,1024,1024
1700,360,3400,32,1024
250,51,500,512,2048
1020,180,2040,512,4096
720,205,1440,64,1024
990,80,1980,1024,4096
1820,340,3640,64,4096
940,215,1880,256,1024
1010,60,2020,256,1024
450,175,900,512,512
1400,60,2800,32,2048
1920,360,3840,1024,2048
1380,300,2760,256,512
880,200,1760,128,4096
300,100,600,1024,4096
570,60,1140,1024,2048
760,185,1520,256,2048
1890,240,3780,512,2048
940,140,1880,256,1024
1360,320,2720,64,2048
260,75,520,512,1024
440,135,880,64,4096
350,105,700,1024,4096
1550,430,3100,1024,512
1510,400,3020,64,4096
760,180,1520,1024,4096
1950,190,3900,512,2048
1350,270,2700,32,2048
1150,260,2300,32,4096
1180,390,2360,128,1024
360,90,720,1024,4096
680,100,1360,64,1024
1720,370,3440,64,512
320,85,640,1024,512
1550,290,3100,1024,2048
300,100,600,1024,2048
1620,150,3240,32,512
860,225,1720,128,512
1270,160,2540,128,1024
1280,170,2560,1024,1024
1130,260,2260,1024,512
1230,200,2460,128,2048
1110,50,2220,32,2048
1970,80,3940,1024,512
670,250,1340,1024,4096
890,235,1780,32,2048
1550,480,3100,128,1024
1410,290,2820,64,1024
1690,210,3380,32,1024
970,150,1940,128,2048
330,100,660,512,1024
1670,380,3340,64,1024
1110,370,2220,128,1024
960,90,1920,64,1024
580,122,1160,128,2048
310,97,620,64,512
930,190,1860,1024,1024
810,220,1620,1024,2048
570,80,1140,256,512
1970,200,3940,256,2048
730,180,1460,128,512
980,330,1960,256,4096
460,100,920,32,4096
1550,340,3100,128,4096
1970,350,3940,256,2048
350,97,700,32,4096
1510,480,3020,128,4096
900,350,1800,64,4096
1330,310,2660,256,2048
840,290,1680,128,1024
1190,290,2380,128,4096
800,220,1600,32,4096
980,300,1960,512,4096
1820,220,3640,1024,512
1180,450,2360,128,512
390,70,780,128,4096
1140,240,2280,32,4096
1450,190,2900,512,4096
1180,230,2360,64,1024
1630,300,3260,128,512
690,240,1380,32,512
1020,120,2040,32,512
340,110,680,128,4096
430,120,860,256,2048
540,210,1080,256,2048
1540,230,3080,64,512
450,80,900,512,4096
1490,160,2980,256,4096
1650,320,3300,128,1024
1790,80,3580,256,512
1910,50,3820,1024,2048
1460,140,2920,64,2048
460,90,920,512,512
1040,250,2080,128,512
610,140,1220,512,4096
870,205,1740,512,512
840,175,1680,256,1024
1000,250,2000,32,512
1490,320,2980,1024,2048
1300,410,2600,128,1024
530,180,1060,512,512
1840,210,3680,1024,4096
1060,140,2120,128,2048
860,185,1720,32,2048
1540,230,3080,64,4096
1910,370,3820,1024,2048
1830,470,3660,1024,512
1650,120,3300,64,512
1660,90,3320,128,512
640,230,1280,512,2048
920,210,1840,256,1024
1980,190,3960,256,1024
1030,170,2060,512,512
1020,210,2040,256,4096
1010,220,2020,128,1024
330,120,660,128,512
1790,50,3580,32,512
970,225,1940,32,4096
1240,60,2480,256,2048
1520,120,3040,128,4096
2000,340,4000,256,2048
1320,400,2640,32,512
1200,240,2400,32,1024
380,122,760,64,1024
1130,160,2260,128,4096
1100,320,2200,1024,512
1940,70,3880,1024,1024
1280,290,2560,1024,2048
370,70,740,512,1024
460,100,920,64,4096
1920,90,3840,512,2048
1980,230,3960,256,512
1190,390,2380,1024,2048
1260,180,2520,512,2048
530,195,1060,32,1024
1970,350,3940,128,2048
380,87,760,64,512
350,107,700,1024,4096
560,165,1120,256,4096
1080,360,2160,64,2048
950,210,1900,512,512
1050,290,2100,128,512
1030,210,2060,64,512
690,245,1380,512,2048
760,215,1520,512,2048
990,100,1980,512,4096
1090,110,2180,64,512
880,230,1760,64,2048
350,110,700,64,4096
970,130,1940,64,4096
680,120,1360,32,1024
460,70,920,1024,1024
470,135,940,512,4096
1570,100,3140,64,1024
1220,245,2440,128,2048
950,230,1900,128,512
540,160,1080,64,4096
1640,70,3280,512,2048
1000,390,2000,64,512
1610,50,3220,1024,512
1590,470,3180,128,1024
690,80,1380,256,2048
1420,50,2840,32,2048
1150,430,2300,1024,4096
560,112,1120,512,4096
1550,280,3100,1024,1024
1560,390,3120,64,512
1320,350,2640,128,1024
1310,440,2620,128,2048
1890,440,3780,32,4096
270,85,540,64,2048
1680,170,3360,128,4096
290,100,580,128,4096
330,90,660,128,512
360,97,720,128,1024
1430,130,2860,512,4096
1680,220,3360,1024,4096
460,125,920,32,2048
1170,240,2340,32,512
820,200,1640,1024,1024
1320,80,2640,512,4096
410,80,820,128,4096
1130,370,2260,1024,1024
1550,260,3100,256,2048
1210,300,2420,32,4096
1480,470,2960,256,512
1960,350,3920,64,1024
1840,350,3680,256,1024
460,160,920,64,512
930,360,1860,64,2048
1840,500,3680,256,4096
1870,470,3740,128,1024
1990,500,3980,1024,512
710,90,1420,32,2048
1440,220,2880,64,4096
1860,100,3720,256,512
1870,120,3740,128,2048
840,140,1680,256,1024
920,90,1840,512,2048
1290,110,2580,512,1024
1090,390,2180,1024,512
990,225,1980,256,512
1690,240,3380,512,1024
580,80,1160,256,4096
310,110,620,256,1024
1740,320,3480,128,2048
1230,370,2460,512,1024
540,80,1080,32,512
960,220,1920,32,1024
1850,170,3700,128,2048
1470,370,2940,256,4096
380,140,760,256,1024
1930,350,3860,1024,1024
890,190,1780,512,512
1410,220,2820,32,4096
1640,390,3280,32,4096
1770,70,3540,256,2048
1570,340,3140,64,2048
1300,290,2600,32,4096
1740,330,3480,32,512
1440,310,2880,256,1024
460,120,920,256,512
290,105,580,1024,1024
1160,210,2320,64,512
530,210,1060,1024,512
1310,160,2620,512,2048
1630,220,3260,32,1024
860,330,1720,1024,4096
1280,160,2560,1024,512
830,310,1660,256,512
1210,480,2420,512,1024
430,100,860,128,1024
1440,480,2880,64,4096
1050,230,2100,64,4096
860,190,1720,512,2048
1330,190,2660,32,4096
1740,120,3480,32,4096
590,210,1180,32,2048
1140,170,2280,512,512
1760,460,3520,64,4096
800,245,1600,64,512
740,120,1480,1024,4096
1640,380,3280,64,2048
1750,110,3500,32,1024
860,210,1720,1024,4096
1190,90,2380,64,1024
1040,300,2080,1024,4096
1520,420,3040,32,512
270,62,540,128,512
1830,380,3660,128,2048
1680,480,3360,128,512
1830,80,3660,512,2048
1020,90,2040,64,512
1760,270,3520,128,512
1650,430,3300,128,1024
1070,230,2140,64,2048
800,195,1600,512,1024
780,110,1560,32,4096
1420,440,2840,512,512
1660,150,3320,64,1024
860,80,1720,256,1024
1960,330,3920,128,2048
300,92,600,256,2048
740,210,1480,64,4096
1620,220,3240,256,1024
410,140,820,128,512
420,100,840,64,2048
750,140,1500,64,512
610,155,1220,64,512
1630,420,3260,512,512
1950,310,3900,128,512
800,310,1600,256,1024
680,70,1360,32,2048
590,122,1180,32,2048
620,145,1240,128,4096
970,205,1940,128,1024
1860,120,3720,1024,512
560,170,1120,64,2048
1030,240,2060,64,1024
280,70,560,128,4096
1760,330,3520,64,2048
720,200,1440,32,2048
1860,390,3720,256,2048
1990,490,3980,1024,4096
1500,400,3000,32,2048
260,56,520,64,1024
280,62,560,256,2048
1020,380,2040,128,1024
380,110,760,32,1024
430,97,860,1024,512
1770,150,3540,32,1024
410,102,820,512,2048
810,205,1620,64,4096
1840,440,3680,32,2048
1840,320,3680,64,4096
520,115,1040,64,512
1230,130,2460,128,2048
1090,110,2180,128,2048
1140,130,2280,32,512
330,50,660,64,1024
1220,160,2440,32,4096
